"bearing","run","date","angle","ID","brightn","colour","cet_time","sun_az","sun_az_rad","signed_angle"
280,18,"2016.09.01",-1.39626340159546,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-80
285,19,"2016.09.01",-1.30899693899575,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-75
280,20,"2016.09.01",-1.39626340159546,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-80
260,21,"2016.09.01",-1.74532925199433,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-100
290,22,"2016.09.01",-1.22173047639603,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-70
270,23,"2016.09.01",-1.5707963267949,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-90
330,24,"2016.09.01",-0.523598775598299,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-30
300,25,"2016.09.01",-1.0471975511966,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-60
330,26,"2016.09.01",-0.523598775598299,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-30
310,27,"2016.09.01",-0.872664625997165,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-50
320,28,"2016.09.01",-0.698131700797732,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-40
290,29,"2016.09.01",-1.22173047639603,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-70
300,30,"2016.09.01",-1.0471975511966,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-60
340,31,"2016.09.01",-0.349065850398866,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-20
260,32,"2016.09.01",-1.74532925199433,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-100
335,33,"2016.09.01",-0.436332312998583,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-25
320,34,"2016.09.01",-0.698131700797732,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-40
340,35,"2016.09.01",-0.349065850398866,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-20
300,36,"2016.09.01",-1.0471975511966,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-60
315,37,"2016.09.01",-0.785398163397449,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-45
285,38,"2016.09.01",-1.30899693899575,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-75
280,39,"2016.09.01",-1.39626340159546,"2016.09.01.13.19","h","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-80
350,40,"2016.09.01",-0.174532925199434,"2016.09.01.13.19","l","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-10.0000000000001
30,41,"2016.09.01",0.523598775598299,"2016.09.01.13.19","l","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,30
200,42,"2016.09.01",-2.79252680319093,"2016.09.01.13.19","l","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-160
105,43,"2016.09.01",1.83259571459405,"2016.09.01.13.19","l","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,105
0,44,"2016.09.01",0,"2016.09.01.13.19","l","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,0
140,45,"2016.09.01",2.44346095279206,"2016.09.01.13.19","l","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,140
195,46,"2016.09.01",-2.87979326579064,"2016.09.01.13.19","l","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-165
120,47,"2016.09.01",2.0943951023932,"2016.09.01.13.19","l","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,120
70,48,"2016.09.01",1.22173047639603,"2016.09.01.13.19","l","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,70
330,49,"2016.09.01",-0.523598775598299,"2016.09.01.13.19","l","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-30
30,50,"2016.09.01",0.523598775598299,"2016.09.01.13.19","l","u","2016-09-01 13:19:00",177.952876396531,3.10586360651397,30
335,51,"2016.09.01",-0.436332312998583,"2016.09.01.13.19","l","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-25
25,52,"2016.09.01",0.436332312998582,"2016.09.01.13.19","l","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,25
265,53,"2016.09.01",-1.65806278939461,"2016.09.01.13.19","l","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-95
250,54,"2016.09.01",-1.91986217719376,"2016.09.01.13.19","l","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-110
150,55,"2016.09.01",2.61799387799149,"2016.09.01.13.19","l","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,150
170,56,"2016.09.01",2.96705972839036,"2016.09.01.13.19","l","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,170
310,57,"2016.09.01",-0.872664625997165,"2016.09.01.13.19","l","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-50
0,58,"2016.09.01",0,"2016.09.01.13.19","l","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,0
120,59,"2016.09.01",2.0943951023932,"2016.09.01.13.19","l","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,120
100,60,"2016.09.01",1.74532925199433,"2016.09.01.13.19","l","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,100
95,61,"2016.09.01",1.65806278939461,"2016.09.01.13.19","l","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,95
355,62,"2016.09.01",-0.0872664625997166,"2016.09.01.13.19","l","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-5.00000000000001
40,63,"2016.09.01",0.698131700797732,"2016.09.01.13.19","h","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,40
350,64,"2016.09.01",-0.174532925199434,"2016.09.01.13.19","h","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-10.0000000000001
330,65,"2016.09.01",-0.523598775598299,"2016.09.01.13.19","h","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-30
320,66,"2016.09.01",-0.698131700797732,"2016.09.01.13.19","h","g","2016-09-01 13:19:00",177.952876396531,3.10586360651397,-40
340,1,"2016.09.01",-0.349065850398866,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-20
310,2,"2016.09.01",-0.872664625997165,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-50
350,3,"2016.09.01",-0.174532925199434,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-10.0000000000001
335,4,"2016.09.01",-0.436332312998583,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-25
345,5,"2016.09.01",-0.261799387799149,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-15
350,6,"2016.09.01",-0.174532925199434,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-10.0000000000001
350,7,"2016.09.01",-0.174532925199434,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-10.0000000000001
310,8,"2016.09.01",-0.872664625997165,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-50
310,9,"2016.09.01",-0.872664625997165,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-50
330,10,"2016.09.01",-0.523598775598299,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-30
325,11,"2016.09.01",-0.610865238198016,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-35
340,12,"2016.09.01",-0.349065850398866,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-20
290,13,"2016.09.01",-1.22173047639603,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-70
300,14,"2016.09.01",-1.0471975511966,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-60
350,15,"2016.09.01",-0.174532925199434,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-10.0000000000001
335,16,"2016.09.01",-0.436332312998583,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-25
110,17,"2016.09.01",1.91986217719376,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,110
225,18,"2016.09.01",-2.35619449019235,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-135
255,19,"2016.09.01",-1.83259571459405,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-105
355,20,"2016.09.01",-0.0872664625997166,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-5.00000000000001
15,21,"2016.09.01",0.261799387799149,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,15
255,22,"2016.09.01",-1.83259571459405,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-105
90,23,"2016.09.01",1.5707963267949,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,90
30,24,"2016.09.01",0.523598775598299,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,30
330,25,"2016.09.01",-0.523598775598299,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-30
300,26,"2016.09.01",-1.0471975511966,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-60
40,27,"2016.09.01",0.698131700797732,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,40
45,28,"2016.09.01",0.785398163397448,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,45
80,29,"2016.09.01",1.39626340159546,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,80
220,30,"2016.09.01",-2.44346095279206,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-140
230,31,"2016.09.01",-2.26892802759263,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-130
220,32,"2016.09.01",-2.44346095279206,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-140
145,33,"2016.09.01",2.53072741539178,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,145
100,34,"2016.09.01",1.74532925199433,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,100
170,35,"2016.09.01",2.96705972839036,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,170
120,36,"2016.09.01",2.0943951023932,"2016.09.01.14.15","l","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,120
270,37,"2016.09.01",-1.5707963267949,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-90
340,38,"2016.09.01",-0.349065850398866,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-20
345,39,"2016.09.01",-0.261799387799149,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-15
345,40,"2016.09.01",-0.261799387799149,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-15
0,41,"2016.09.01",0,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,0
350,42,"2016.09.01",-0.174532925199434,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-10.0000000000001
310,43,"2016.09.01",-0.872664625997165,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-50
340,44,"2016.09.01",-0.349065850398866,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-20
300,45,"2016.09.01",-1.0471975511966,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-60
340,46,"2016.09.01",-0.349065850398866,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-20
310,47,"2016.09.01",-0.872664625997165,"2016.09.01.14.15","h","u","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-50
110,48,"2016.09.01",1.91986217719376,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,110
280,49,"2016.09.01",-1.39626340159546,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-80
285,50,"2016.09.01",-1.30899693899575,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-75
0,51,"2016.09.01",0,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,0
300,52,"2016.09.01",-1.0471975511966,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-60
265,53,"2016.09.01",-1.65806278939461,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-95
200,54,"2016.09.01",-2.79252680319093,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-160
80,55,"2016.09.01",1.39626340159546,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,80
310,56,"2016.09.01",-0.872664625997165,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-50
255,57,"2016.09.01",-1.83259571459405,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-105
120,58,"2016.09.01",2.0943951023932,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,120
0,59,"2016.09.01",0,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,0
270,60,"2016.09.01",-1.5707963267949,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-90
35,61,"2016.09.01",0.610865238198015,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,35
80,62,"2016.09.01",1.39626340159546,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,80
100,63,"2016.09.01",1.74532925199433,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,100
200,64,"2016.09.01",-2.79252680319093,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-160
220,65,"2016.09.01",-2.44346095279206,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-140
80,66,"2016.09.01",1.39626340159546,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,80
330,67,"2016.09.01",-0.523598775598299,"2016.09.01.14.15","l","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-30
330,68,"2016.09.01",-0.523598775598299,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-30
340,69,"2016.09.01",-0.349065850398866,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-20
10,70,"2016.09.01",0.174532925199433,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,10
350,71,"2016.09.01",-0.174532925199434,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-10.0000000000001
290,72,"2016.09.01",-1.22173047639603,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-70
30,73,"2016.09.01",0.523598775598299,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,30
10,74,"2016.09.01",0.174532925199433,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,10
310,75,"2016.09.01",-0.872664625997165,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-50
25,76,"2016.09.01",0.436332312998582,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,25
330,77,"2016.09.01",-0.523598775598299,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-30
20,78,"2016.09.01",0.349065850398866,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,20
355,79,"2016.09.01",-0.0872664625997166,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-5.00000000000001
310,80,"2016.09.01",-0.872664625997165,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-50
320,81,"2016.09.01",-0.698131700797732,"2016.09.01.14.15","h","g","2016-09-01 14:15:00",198.098229139588,-2.8257189663236,-40
170,1,"2016.09.06",2.96705972839036,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,170
170,2,"2016.09.06",2.96705972839036,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,170
40,3,"2016.09.06",0.698131700797732,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,40
130,4,"2016.09.06",2.26892802759263,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,130
85,5,"2016.09.06",1.48352986419518,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,85
110,6,"2016.09.06",1.91986217719376,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,110
120,7,"2016.09.06",2.0943951023932,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,120
110,8,"2016.09.06",1.91986217719376,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,110
140,9,"2016.09.06",2.44346095279206,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,140
195,10,"2016.09.06",-2.87979326579064,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,-165
120,11,"2016.09.06",2.0943951023932,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,120
150,12,"2016.09.06",2.61799387799149,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,150
95,13,"2016.09.06",1.65806278939461,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,95
100,14,"2016.09.06",1.74532925199433,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,100
200,15,"2016.09.06",-2.79252680319093,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,-160
115,16,"2016.09.06",2.00712863979348,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,115
95,17,"2016.09.06",1.65806278939461,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,95
165,18,"2016.09.06",2.87979326579064,"2016.09.06.14.19","l","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,165
145,19,"2016.09.06",2.53072741539178,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,145
120,20,"2016.09.06",2.0943951023932,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,120
90,21,"2016.09.06",1.5707963267949,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,90
210,22,"2016.09.06",-2.61799387799149,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,-150
170,23,"2016.09.06",2.96705972839036,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,170
100,24,"2016.09.06",1.74532925199433,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,100
5,25,"2016.09.06",0.0872664625997165,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,5
30,26,"2016.09.06",0.523598775598299,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,30
110,27,"2016.09.06",1.91986217719376,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,110
175,28,"2016.09.06",3.05432619099008,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,175
170,29,"2016.09.06",2.96705972839036,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,170
160,30,"2016.09.06",2.79252680319093,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,160
135,31,"2016.09.06",2.35619449019234,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,135
170,32,"2016.09.06",2.96705972839036,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,170
90,33,"2016.09.06",1.5707963267949,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,90
175,34,"2016.09.06",3.05432619099008,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,175
120,35,"2016.09.06",2.0943951023932,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,120
130,36,"2016.09.06",2.26892802759263,"2016.09.06.14.19","h","g","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,130
140,37,"2016.09.06",2.44346095279206,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,140
175,38,"2016.09.06",3.05432619099008,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,175
115,39,"2016.09.06",2.00712863979348,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,115
125,40,"2016.09.06",2.18166156499291,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,125
115,41,"2016.09.06",2.00712863979348,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,115
145,42,"2016.09.06",2.53072741539178,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,145
155,43,"2016.09.06",2.70526034059121,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,155
165,44,"2016.09.06",2.87979326579064,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,165
220,45,"2016.09.06",-2.44346095279206,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,-140
145,46,"2016.09.06",2.53072741539178,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,145
155,47,"2016.09.06",2.70526034059121,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,155
155,48,"2016.09.06",2.70526034059121,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,155
95,49,"2016.09.06",1.65806278939461,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,95
70,50,"2016.09.06",1.22173047639603,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,70
90,51,"2016.09.06",1.5707963267949,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,90
120,52,"2016.09.06",2.0943951023932,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,120
210,53,"2016.09.06",-2.61799387799149,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,-150
105,54,"2016.09.06",1.83259571459405,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,105
95,55,"2016.09.06",1.65806278939461,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,95
140,56,"2016.09.06",2.44346095279206,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,140
140,57,"2016.09.06",2.44346095279206,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,140
160,58,"2016.09.06",2.79252680319093,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,160
150,59,"2016.09.06",2.61799387799149,"2016.09.06.14.19","l","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,150
80,60,"2016.09.06",1.39626340159546,"2016.09.06.14.19","h","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,80
15,61,"2016.09.06",0.261799387799149,"2016.09.06.14.19","h","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,15
60,62,"2016.09.06",1.0471975511966,"2016.09.06.14.19","h","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,60
50,63,"2016.09.06",0.872664625997165,"2016.09.06.14.19","h","u","2016-09-06 14:19:00",199.502092266032,-2.80121693251981,50
100,1,"2016.09.13",1.74532925199433,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,100
90,2,"2016.09.13",1.5707963267949,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,90
165,3,"2016.09.13",2.87979326579064,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,165
170,4,"2016.09.13",2.96705972839036,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,170
240,5,"2016.09.13",-2.0943951023932,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,-120
70,6,"2016.09.13",1.22173047639603,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,70
95,7,"2016.09.13",1.65806278939461,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,95
100,8,"2016.09.13",1.74532925199433,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,100
130,9,"2016.09.13",2.26892802759263,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,130
135,10,"2016.09.13",2.35619449019234,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,135
150,11,"2016.09.13",2.61799387799149,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,150
200,12,"2016.09.13",-2.79252680319093,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,-160
